track_id,broad_type,node_types,support_frames,observations,first_frame,last_frame,center_r,center_c,mean_confidence,stable
173,artifact,short_branch_artifact,2,2,37,39,418.0,462.5,0.6365,False
174,artifact,short_branch_artifact,3,3,37,41,439.67,486.0,0.6027,True
175,artifact,short_branch_artifact,2,2,37,39,443.5,493.0,0.6109,False
176,artifact,short_branch_artifact,2,2,37,41,436.5,505.0,0.604,False
177,artifact,short_branch_artifact,1,1,37,37,447.0,509.0,0.6263,False
178,artifact,short_branch_artifact,3,3,37,44,434.67,535.33,0.6012,True
179,artifact,short_branch_artifact,2,2,37,39,451.0,493.5,0.6219,False
180,artifact,short_branch_artifact,1,1,37,37,452.0,537.0,0.6269,False
181,artifact,short_branch_artifact,1,1,37,37,457.0,509.0,0.6173,False
182,artifact,short_branch_artifact,2,2,37,39,462.0,497.0,0.6266,False
183,artifact,short_branch_artifact,2,2,37,39,481.5,423.0,0.5891,False
184,artifact,short_branch_artifact,1,1,37,37,486.0,533.0,0.6396,False
185,artifact,short_branch_artifact,1,1,37,37,511.0,506.0,0.631,False
186,artifact,short_branch_artifact,1,1,37,37,528.0,220.0,0.6022,False
187,bifurcation,bifurcation,1,1,37,37,227.0,383.0,0.9449,False
188,bifurcation,bifurcation,1,1,37,37,272.0,400.0,0.959,False
189,bifurcation,bifurcation,2,2,37,39,281.0,221.0,0.9259,False
190,bifurcation,bifurcation,1,1,37,37,288.0,165.0,0.9956,False
191,bifurcation,bifurcation,1,1,37,37,290.0,229.0,0.851,False
192,bifurcation,bifurcation,1,1,37,37,296.0,242.0,0.8849,False
193,bifurcation,bifurcation,1,1,37,37,419.0,452.0,1.0,False
194,bifurcation,bifurcation,2,2,37,41,475.5,571.0,1.0,False
195,crossing_or_overlap,crossing_or_overlap,1,1,37,37,244.0,265.0,0.6509,False
196,crossing_or_overlap,crossing_or_overlap,2,2,37,39,333.0,527.0,0.7745,False
197,crossing_or_overlap,crossing_or_overlap,1,1,37,37,347.0,232.0,0.8562,False
198,crossing_or_overlap,crossing_or_overlap,1,1,37,37,396.0,446.0,0.8216,False
199,artifact,short_branch_artifact,2,2,39,41,213.5,227.5,0.5635,False
200,artifact,short_branch_artifact,3,3,39,44,230.0,282.67,0.6085,True
201,artifact,short_branch_artifact,1,1,39,39,240.0,294.0,0.5882,False
202,artifact,short_branch_artifact,1,1,39,39,241.0,305.0,0.6295,False
203,artifact,short_branch_artifact,1,1,39,39,258.0,356.0,0.5484,False
204,artifact,short_branch_artifact,2,2,39,41,299.5,486.0,0.6072,False
205,artifact,short_branch_artifact,2,2,39,41,302.0,490.5,0.5987,False
206,artifact,short_branch_artifact,1,1,39,39,314.0,215.0,0.5437,False
207,artifact,short_branch_artifact,3,3,39,44,317.0,485.33,0.6143,True
208,artifact,short_branch_artifact,1,1,39,39,327.0,525.0,0.6061,False
209,artifact,short_branch_artifact,2,2,39,41,330.0,537.5,0.6284,False
210,artifact,short_branch_artifact,1,1,39,39,331.0,521.0,0.631,False
211,artifact,short_branch_artifact,1,1,39,39,335.0,534.0,0.6195,False
212,artifact,short_branch_artifact,1,1,39,39,381.0,352.0,0.6283,False
213,artifact,short_branch_artifact,2,2,39,41,421.5,605.0,0.6283,False
214,artifact,short_branch_artifact,2,2,39,41,424.5,611.5,0.6301,False
215,artifact,short_branch_artifact,1,1,39,39,432.0,458.0,0.5986,False
216,artifact,short_branch_artifact,2,2,39,41,436.0,624.0,0.6166,False
217,artifact,short_branch_artifact,3,3,39,44,443.0,484.67,0.6077,True
218,artifact,short_branch_artifact,1,1,39,39,449.0,479.0,0.636,False
219,artifact,short_branch_artifact,1,1,39,39,453.0,229.0,0.6295,False
220,artifact,short_branch_artifact,1,1,39,39,480.0,574.0,0.6184,False
221,artifact,short_branch_artifact,1,1,39,39,492.0,434.0,0.6171,False
222,artifact,short_branch_artifact,1,1,39,39,495.0,609.0,0.6214,False
223,artifact,short_branch_artifact,1,1,39,39,525.0,201.0,0.6194,False
224,bifurcation,bifurcation,1,1,39,39,299.0,465.0,1.0,False
225,bifurcation,bifurcation,1,1,39,39,304.0,368.0,0.9494,False
226,bifurcation,bifurcation,1,1,39,39,359.0,217.0,0.9725,False
227,bifurcation,bifurcation,2,2,39,41,377.5,330.5,0.985,False
228,bifurcation,bifurcation,2,2,39,41,387.5,441.5,0.9564,False
229,crossing_or_overlap,crossing_or_overlap,1,1,39,39,217.0,349.0,0.6473,False
230,crossing_or_overlap,crossing_or_overlap,1,1,39,39,218.0,330.0,0.9,False
231,crossing_or_overlap,crossing_or_overlap,1,1,39,39,226.0,295.0,0.7284,False
232,crossing_or_overlap,crossing_or_overlap,1,1,39,39,295.0,297.0,0.7445,False
233,crossing_or_overlap,crossing_or_overlap,1,1,39,39,364.0,204.0,0.7753,False
234,crossing_or_overlap,crossing_or_overlap,1,1,39,39,444.0,554.0,0.8556,False
235,uncertain,uncertain_high_order_branch,1,1,39,39,199.0,286.0,0.6432,False
236,uncertain,uncertain_complex_junction,1,1,39,39,241.0,272.0,0.6944,False
237,artifact,short_branch_artifact,1,1,41,41,200.0,275.0,0.5394,False
238,artifact,short_branch_artifact,1,1,41,41,211.0,280.0,0.5547,False
239,artifact,short_branch_artifact,1,1,41,41,213.0,232.0,0.6037,False
240,artifact,short_branch_artifact,1,1,41,41,219.0,200.0,0.5656,False
241,artifact,short_branch_artifact,1,1,41,41,252.0,121.0,0.6237,False
242,artifact,short_branch_artifact,1,1,41,41,268.0,398.0,0.6236,False
243,artifact,short_branch_artifact,2,2,41,44,281.5,399.5,0.6101,False
244,artifact,short_branch_artifact,2,2,41,44,304.5,456.0,0.6331,False
245,artifact,short_branch_artifact,1,1,41,41,301.0,365.0,0.6317,False
246,artifact,short_branch_artifact,2,2,41,44,321.0,366.0,0.6305,False
247,artifact,short_branch_artifact,1,1,41,41,337.0,178.0,0.6233,False
248,artifact,short_branch_artifact,1,1,41,41,353.0,561.0,0.5807,False
249,artifact,short_branch_artifact,1,1,41,41,427.0,602.0,0.5996,False
250,artifact,short_branch_artifact,2,2,41,44,429.0,518.0,0.6074,False
251,artifact,short_branch_artifact,1,1,41,41,433.0,621.0,0.6202,False
252,artifact,short_branch_artifact,1,1,41,41,454.0,159.0,0.61,False
253,artifact,short_branch_artifact,1,1,41,41,492.0,179.0,0.6362,False
254,bifurcation,bifurcation,1,1,41,41,188.0,254.0,0.907,False
255,bifurcation,bifurcation,1,1,41,41,204.0,251.0,0.8844,False
256,bifurcation,bifurcation,1,1,41,41,221.0,345.0,0.9273,False
257,bifurcation,bifurcation,1,1,41,41,243.0,223.0,1.0,False
258,bifurcation,bifurcation,1,1,41,41,320.0,509.0,1.0,False
259,bifurcation,bifurcation,1,1,41,41,324.0,207.0,0.9284,False
260,bifurcation,bifurcation,1,1,41,41,382.0,187.0,1.0,False
261,crossing_or_overlap,crossing_or_overlap,1,1,41,41,269.0,438.0,0.8317,False
262,crossing_or_overlap,crossing_or_overlap,1,1,41,41,298.0,467.0,0.6973,False
263,uncertain,uncertain_complex_junction,1,1,41,41,222.0,322.0,0.6771,False
264,uncertain,uncertain_complex_junction,1,1,41,41,285.0,458.0,0.75,False
265,artifact,short_branch_artifact,1,1,44,44,231.0,300.0,0.6146,False
266,artifact,short_branch_artifact,1,1,44,44,235.0,288.0,0.616,False
267,artifact,short_branch_artifact,1,1,44,44,244.0,316.0,0.6199,False
268,artifact,short_branch_artifact,1,1,44,44,246.0,261.0,0.5211,False
269,artifact,short_branch_artifact,1,1,44,44,255.0,154.0,0.6297,False
270,artifact,short_branch_artifact,1,1,44,44,256.0,257.0,0.6364,False
271,artifact,short_branch_artifact,1,1,44,44,261.0,311.0,0.615,False
272,artifact,short_branch_artifact,1,1,44,44,265.0,377.0,0.5678,False
273,artifact,short_branch_artifact,1,1,44,44,266.0,245.0,0.6049,False
274,artifact,short_branch_artifact,1,1,44,44,268.0,371.0,0.5694,False
275,artifact,short_branch_artifact,1,1,44,44,269.0,291.0,0.5196,False
276,artifact,short_branch_artifact,1,1,44,44,269.0,365.0,0.5965,False
277,artifact,short_branch_artifact,1,1,44,44,270.0,175.0,0.5644,False
278,artifact,short_branch_artifact,1,1,44,44,270.0,286.0,0.6369,False
279,artifact,short_branch_artifact,1,1,44,44,274.0,278.0,0.5162,False
280,artifact,short_branch_artifact,1,1,44,44,292.0,148.0,0.5533,False
281,artifact,short_branch_artifact,1,1,44,44,297.0,420.0,0.6317,False
282,artifact,short_branch_artifact,1,1,44,44,301.0,393.0,0.6174,False
283,artifact,short_branch_artifact,1,1,44,44,301.0,432.0,0.6005,False
284,artifact,short_branch_artifact,1,1,44,44,310.0,412.0,0.6267,False
285,artifact,short_branch_artifact,1,1,44,44,321.0,448.0,0.5943,False
286,artifact,short_branch_artifact,1,1,44,44,323.0,437.0,0.6357,False
287,artifact,short_branch_artifact,1,1,44,44,327.0,473.0,0.6211,False
288,artifact,short_branch_artifact,1,1,44,44,328.0,437.0,0.6119,False
289,artifact,short_branch_artifact,1,1,44,44,333.0,487.0,0.5901,False
290,artifact,short_branch_artifact,1,1,44,44,338.0,450.0,0.6131,False
291,artifact,short_branch_artifact,1,1,44,44,343.0,508.0,0.6014,False
292,artifact,short_branch_artifact,1,1,44,44,353.0,400.0,0.5868,False
293,artifact,short_branch_artifact,1,1,44,44,356.0,322.0,0.5759,False
294,artifact,short_branch_artifact,1,1,44,44,373.0,228.0,0.6371,False
295,artifact,short_branch_artifact,1,1,44,44,378.0,559.0,0.62,False
296,artifact,short_branch_artifact,1,1,44,44,380.0,238.0,0.6067,False
297,artifact,short_branch_artifact,1,1,44,44,388.0,567.0,0.6091,False
298,artifact,short_branch_artifact,1,1,44,44,393.0,570.0,0.6047,False
299,artifact,short_branch_artifact,1,1,44,44,399.0,436.0,0.6274,False
300,artifact,short_branch_artifact,1,1,44,44,399.0,448.0,0.6292,False
301,artifact,short_branch_artifact,1,1,44,44,401.0,493.0,0.6274,False
302,artifact,short_branch_artifact,1,1,44,44,405.0,218.0,0.635,False
303,artifact,short_branch_artifact,1,1,44,44,405.0,499.0,0.641,False
304,artifact,short_branch_artifact,1,1,44,44,407.0,438.0,0.6176,False
305,artifact,short_branch_artifact,1,1,44,44,407.0,444.0,0.588,False
306,artifact,short_branch_artifact,1,1,44,44,411.0,334.0,0.622,False
307,artifact,short_branch_artifact,1,1,44,44,411.0,342.0,0.5908,False
308,artifact,short_branch_artifact,1,1,44,44,411.0,384.0,0.6193,False
309,artifact,short_branch_artifact,1,1,44,44,416.0,468.0,0.6284,False
310,artifact,short_branch_artifact,1,1,44,44,423.0,351.0,0.6338,False
311,artifact,short_branch_artifact,1,1,44,44,424.0,556.0,0.6344,False
312,artifact,short_branch_artifact,1,1,44,44,427.0,233.0,0.6138,False
313,artifact,short_branch_artifact,1,1,44,44,431.0,227.0,0.6305,False
314,artifact,short_branch_artifact,1,1,44,44,433.0,555.0,0.57,False
315,artifact,short_branch_artifact,1,1,44,44,441.0,526.0,0.6352,False
316,artifact,short_branch_artifact,1,1,44,44,443.0,379.0,0.5993,False
317,artifact,short_branch_artifact,1,1,44,44,451.0,461.0,0.6271,False
318,artifact,short_branch_artifact,1,1,44,44,458.0,361.0,0.6361,False
319,artifact,short_branch_artifact,1,1,44,44,470.0,506.0,0.5958,False
320,artifact,short_branch_artifact,1,1,44,44,496.0,419.0,0.5943,False
321,bifurcation,bifurcation,1,1,44,44,282.0,367.0,0.9736,False
322,bifurcation,bifurcation,1,1,44,44,305.0,180.0,0.9756,False
323,bifurcation,bifurcation,1,1,44,44,306.0,149.0,0.9586,False
324,bifurcation,bifurcation,1,1,44,44,317.0,288.0,0.9768,False
325,bifurcation,bifurcation,1,1,44,44,341.0,259.0,1.0,False
326,bifurcation,bifurcation,1,1,44,44,341.0,489.0,0.9775,False
327,bifurcation,bifurcation,1,1,44,44,352.0,368.0,1.0,False
328,bifurcation,bifurcation,1,1,44,44,358.0,528.0,1.0,False
329,bifurcation,bifurcation,1,1,44,44,452.0,568.0,0.9727,False
330,crossing_or_overlap,crossing_or_overlap,1,1,44,44,299.0,246.0,0.8208,False
331,crossing_or_overlap,crossing_or_overlap,1,1,44,44,302.0,371.0,0.7593,False
332,artifact,short_branch_artifact,2,2,51,53,196.5,289.0,0.4831,False
333,artifact,short_branch_artifact,1,1,51,51,213.0,263.0,0.5782,False
334,artifact,short_branch_artifact,1,1,51,51,215.0,301.0,0.6292,False
335,artifact,short_branch_artifact,2,2,51,53,210.0,241.0,0.606,False
336,artifact,short_branch_artifact,2,2,51,53,219.0,332.5,0.6175,False
337,artifact,short_branch_artifact,2,2,51,53,222.0,352.5,0.5952,False
338,artifact,short_branch_artifact,2,2,51,53,230.0,254.0,0.5875,False
339,artifact,short_branch_artifact,2,2,51,53,225.5,329.5,0.6221,False
340,artifact,short_branch_artifact,1,1,51,51,232.0,347.0,0.6095,False
341,artifact,short_branch_artifact,1,1,51,51,235.0,341.0,0.5965,False
342,artifact,short_branch_artifact,2,2,51,53,239.0,145.5,0.6102,False
343,artifact,short_branch_artifact,1,1,51,51,236.0,240.0,0.5983,False
344,artifact,short_branch_artifact,2,2,51,53,234.0,295.0,0.5321,False
345,artifact,short_branch_artifact,2,2,51,53,242.0,334.0,0.6052,False
346,artifact,short_branch_artifact,1,1,51,51,242.0,267.0,0.6275,False
347,artifact,short_branch_artifact,2,2,51,53,244.0,229.5,0.6165,False
348,artifact,short_branch_artifact,2,2,51,53,240.0,225.0,0.6255,False
349,artifact,short_branch_artifact,1,1,51,51,247.0,289.0,0.5807,False
350,artifact,short_branch_artifact,1,1,51,51,248.0,169.0,0.5507,False
351,artifact,short_branch_artifact,2,2,51,53,268.5,361.5,0.5967,False
352,artifact,short_branch_artifact,2,2,51,53,268.5,369.0,0.566,False
353,artifact,short_branch_artifact,2,2,51,53,275.5,270.0,0.6016,False
354,artifact,short_branch_artifact,1,1,51,51,274.0,376.0,0.6292,False
355,artifact,short_branch_artifact,2,2,51,53,275.0,398.5,0.6196,False
356,artifact,short_branch_artifact,1,1,51,51,281.0,228.0,0.5437,False
357,artifact,short_branch_artifact,1,1,51,51,284.0,246.0,0.6338,False
358,artifact,short_branch_artifact,1,1,51,51,286.0,228.0,0.6243,False
359,artifact,short_branch_artifact,2,2,51,53,285.5,412.5,0.6205,False
360,artifact,short_branch_artifact,1,1,51,51,289.0,238.0,0.5295,False
361,artifact,short_branch_artifact,1,1,51,51,291.0,226.0,0.5777,False
362,artifact,short_branch_artifact,1,1,51,51,295.0,238.0,0.6387,False
363,artifact,short_branch_artifact,2,2,51,53,296.0,300.0,0.6179,False
