track_id,stable,broad_type,name,frame_id,frame_num,node_id,pixel_r,pixel_c,node_type,confidence
176,False,artifact,p0001_00000002_f0041_1,f0041,41,211,428.0,507.0,short_branch_artifact,0.5928
177,False,artifact,p0001_00000002_f0037_1,f0037,37,248,447.0,509.0,short_branch_artifact,0.6263
178,True,artifact,p0001_00000002_f0037_1,f0037,37,239,448.0,532.0,short_branch_artifact,0.6304
178,True,artifact,p0001_00000002_f0041_1,f0041,41,219,432.0,533.0,short_branch_artifact,0.5807
178,True,artifact,p0001_00000002_f0044_1,f0044,44,208,424.0,541.0,short_branch_artifact,0.5926
179,False,artifact,p0001_00000002_f0037_1,f0037,37,249,449.0,499.0,short_branch_artifact,0.6313
179,False,artifact,p0001_00000002_f0039_1,f0039,39,241,453.0,488.0,short_branch_artifact,0.6124
180,False,artifact,p0001_00000002_f0037_1,f0037,37,254,452.0,537.0,short_branch_artifact,0.6269
181,False,artifact,p0001_00000002_f0037_1,f0037,37,259,457.0,509.0,short_branch_artifact,0.6173
182,False,artifact,p0001_00000002_f0037_1,f0037,37,261,459.0,501.0,short_branch_artifact,0.6305
182,False,artifact,p0001_00000002_f0039_1,f0039,39,247,465.0,493.0,short_branch_artifact,0.6228
183,False,artifact,p0001_00000002_f0037_1,f0037,37,272,482.0,423.0,short_branch_artifact,0.5974
183,False,artifact,p0001_00000002_f0039_1,f0039,39,254,481.0,423.0,short_branch_artifact,0.5807
184,False,artifact,p0001_00000002_f0037_1,f0037,37,277,486.0,533.0,short_branch_artifact,0.6396
185,False,artifact,p0001_00000002_f0037_1,f0037,37,291,511.0,506.0,short_branch_artifact,0.631
186,False,artifact,p0001_00000002_f0037_1,f0037,37,297,528.0,220.0,short_branch_artifact,0.6022
187,False,bifurcation,p0001_00000002_f0037_1,f0037,37,28,227.0,383.0,bifurcation,0.9449
188,False,bifurcation,p0001_00000002_f0037_1,f0037,37,81,272.0,400.0,bifurcation,0.959
189,False,bifurcation,p0001_00000002_f0037_1,f0037,37,84,280.0,226.0,bifurcation,0.8856
189,False,bifurcation,p0001_00000002_f0039_1,f0039,39,87,282.0,216.0,bifurcation,0.9661
190,False,bifurcation,p0001_00000002_f0037_1,f0037,37,94,288.0,165.0,bifurcation,0.9956
191,False,bifurcation,p0001_00000002_f0037_1,f0037,37,95,290.0,229.0,bifurcation,0.851
192,False,bifurcation,p0001_00000002_f0037_1,f0037,37,101,296.0,242.0,bifurcation,0.8849
193,False,bifurcation,p0001_00000002_f0037_1,f0037,37,218,419.0,452.0,bifurcation,1.0
194,False,bifurcation,p0001_00000002_f0037_1,f0037,37,267,475.0,577.0,bifurcation,1.0
194,False,bifurcation,p0001_00000002_f0041_1,f0041,41,248,476.0,565.0,bifurcation,1.0
195,False,crossing_or_overlap,p0001_00000002_f0037_1,f0037,37,48,244.0,265.0,crossing_or_overlap,0.6509
196,False,crossing_or_overlap,p0001_00000002_f0037_1,f0037,37,135,335.0,525.0,crossing_or_overlap,0.707
196,False,crossing_or_overlap,p0001_00000002_f0039_1,f0039,39,126,331.0,529.0,crossing_or_overlap,0.8421
197,False,crossing_or_overlap,p0001_00000002_f0037_1,f0037,37,149,347.0,232.0,crossing_or_overlap,0.8562
198,False,crossing_or_overlap,p0001_00000002_f0037_1,f0037,37,193,396.0,446.0,crossing_or_overlap,0.8216
199,False,artifact,p0001_00000002_f0039_1,f0039,39,19,217.0,231.0,short_branch_artifact,0.6045
199,False,artifact,p0001_00000002_f0041_1,f0041,41,20,210.0,224.0,short_branch_artifact,0.5225
