track_id,broad_type,node_types,support_frames,observations,first_frame,last_frame,center_r,center_c,mean_confidence,stable
74,artifact,short_branch_artifact,1,1,28,28,312.0,549.0,0.6254,False
75,artifact,short_branch_artifact,4,4,28,32,319.5,313.25,0.6061,True
76,artifact,short_branch_artifact,1,1,28,28,360.0,410.0,0.5964,False
77,artifact,short_branch_artifact,1,1,28,28,428.0,354.0,0.625,False
78,artifact,short_branch_artifact,1,1,28,28,530.0,462.0,0.6111,False
79,artifact,short_branch_artifact,1,1,28,28,580.0,493.0,0.5802,False
80,artifact,short_branch_artifact,2,2,28,32,601.5,502.0,0.6182,False
81,artifact,short_branch_artifact,1,1,28,28,628.0,568.0,0.6349,False
82,bifurcation,bifurcation,3,3,28,31,242.0,258.33,0.932,True
83,bifurcation,bifurcation,1,1,28,28,287.0,506.0,1.0,False
84,crossing_or_overlap,crossing_or_overlap,1,1,28,28,296.0,412.0,0.9402,False
85,uncertain,uncertain_high_order_branch,1,1,28,28,272.0,418.0,0.6057,False
86,artifact,short_branch_artifact,3,3,29,31,282.33,432.33,0.4856,True
87,artifact,short_branch_artifact,2,2,29,31,285.5,385.5,0.5536,False
88,artifact,short_branch_artifact,12,12,29,48,270.17,472.58,0.5634,True
89,artifact,short_branch_artifact,3,3,29,32,307.0,410.33,0.5888,True
90,artifact,short_branch_artifact,9,9,29,44,308.11,501.11,0.5911,True
91,artifact,short_branch_artifact,2,2,29,32,329.0,310.0,0.5925,False
92,artifact,short_branch_artifact,2,2,29,30,334.0,327.5,0.5509,False
93,artifact,short_branch_artifact,1,1,29,29,335.0,312.0,0.63,False
94,artifact,short_branch_artifact,15,15,29,56,331.13,382.47,0.5607,True
95,artifact,short_branch_artifact,3,3,29,31,449.33,382.67,0.6247,True
96,artifact,short_branch_artifact,4,4,29,32,605.5,511.75,0.6321,True
97,artifact,short_branch_artifact,2,2,29,31,611.0,520.5,0.6247,False
98,bifurcation,bifurcation,2,2,29,32,244.0,241.5,0.9228,False
99,bifurcation,bifurcation,1,1,29,29,272.0,216.0,0.9018,False
100,bifurcation,bifurcation,1,1,29,29,275.0,246.0,0.9348,False
101,bifurcation,bifurcation,1,1,29,29,308.0,420.0,1.0,False
102,bifurcation,bifurcation,2,2,29,30,373.5,427.5,0.9416,False
103,bifurcation,bifurcation,1,1,29,29,540.0,482.0,1.0,False
104,crossing_or_overlap,crossing_or_overlap,1,1,29,29,297.0,490.0,0.6376,False
105,crossing_or_overlap,crossing_or_overlap,1,1,29,29,599.0,510.0,0.8773,False
106,crossing_or_overlap,crossing_or_overlap,1,1,29,29,616.0,637.0,0.6401,False
107,artifact,short_branch_artifact,1,1,30,30,249.0,268.0,0.5751,False
108,artifact,short_branch_artifact,6,6,30,37,285.0,267.33,0.5813,True
109,artifact,short_branch_artifact,3,3,30,32,282.0,416.67,0.5444,True
110,artifact,short_branch_artifact,1,1,30,30,550.0,491.0,0.6104,False
111,artifact,short_branch_artifact,2,2,30,31,648.0,531.0,0.624,False
112,bifurcation,bifurcation,2,2,30,32,293.5,393.0,0.9592,False
113,bifurcation,bifurcation,1,1,30,30,615.0,526.0,0.975,False
114,crossing_or_overlap,crossing_or_overlap,1,1,30,30,283.0,237.0,0.8626,False
115,crossing_or_overlap,crossing_or_overlap,2,2,30,31,315.0,418.0,0.8257,False
116,uncertain,uncertain_high_order_branch,1,1,30,30,256.0,239.0,0.6204,False
117,artifact,short_branch_artifact,1,1,31,31,274.0,196.0,0.5999,False
118,artifact,short_branch_artifact,1,1,31,31,274.0,201.0,0.5951,False
119,artifact,short_branch_artifact,2,2,31,32,289.0,479.0,0.5739,False
120,artifact,short_branch_artifact,1,1,31,31,384.0,434.0,0.5979,False
121,artifact,short_branch_artifact,1,1,31,31,484.0,509.0,0.6398,False
122,artifact,short_branch_artifact,1,1,31,31,616.0,519.0,0.616,False
123,artifact,short_branch_artifact,1,1,31,31,619.0,517.0,0.6194,False
124,artifact,short_branch_artifact,11,11,31,44,630.36,622.82,0.5971,True
125,bifurcation,bifurcation,1,1,31,31,324.0,505.0,1.0,False
126,bifurcation,bifurcation,1,1,31,31,486.0,524.0,0.9997,False
127,artifact,short_branch_artifact,3,3,32,34,280.33,397.67,0.5842,True
128,artifact,short_branch_artifact,1,1,32,32,299.0,402.0,0.5825,False
129,bifurcation,bifurcation,1,1,32,32,298.0,474.0,0.9697,False
130,bifurcation,bifurcation,1,1,32,32,440.0,352.0,0.9807,False
131,bifurcation,bifurcation,1,1,32,32,600.0,492.0,0.9403,False
132,uncertain,uncertain_high_order_branch,1,1,32,32,352.0,403.0,0.6466,False
133,artifact,short_branch_artifact,1,1,33,33,224.0,226.0,0.5861,False
134,artifact,short_branch_artifact,6,6,33,38,234.17,208.5,0.5235,True
135,artifact,short_branch_artifact,1,1,33,33,248.0,403.0,0.5564,False
136,artifact,short_branch_artifact,5,5,33,37,254.8,379.2,0.5566,True
137,artifact,short_branch_artifact,4,4,33,36,241.75,349.5,0.5391,True
138,artifact,short_branch_artifact,3,3,33,35,247.0,328.0,0.535,True
139,artifact,short_branch_artifact,1,1,33,33,309.0,287.0,0.6215,False
140,artifact,short_branch_artifact,3,3,33,35,328.33,396.67,0.6132,True
141,artifact,short_branch_artifact,3,3,33,36,348.67,378.0,0.6013,True
142,artifact,short_branch_artifact,3,3,33,35,355.33,412.0,0.553,True
143,bifurcation,bifurcation,4,4,33,40,280.75,379.75,0.986,True
144,bifurcation,bifurcation,1,1,33,33,280.0,454.0,1.0,False
145,bifurcation,bifurcation,1,1,33,33,377.0,382.0,0.9529,False
146,bifurcation,bifurcation,4,4,33,39,404.0,312.0,0.9784,True
147,bifurcation,bifurcation,2,2,33,35,515.5,429.0,1.0,False
148,crossing_or_overlap,crossing_or_overlap,1,1,33,33,265.0,457.0,0.7388,False
149,crossing_or_overlap,crossing_or_overlap,2,2,33,34,274.5,387.5,0.6331,False
150,crossing_or_overlap,crossing_or_overlap,2,2,33,35,331.5,362.5,0.6896,False
151,crossing_or_overlap,crossing_or_overlap,2,2,33,34,597.5,461.0,0.84,False
152,artifact,short_branch_artifact,2,2,34,35,231.0,172.5,0.605,False
153,artifact,short_branch_artifact,4,4,34,37,244.5,456.75,0.5591,True
154,artifact,short_branch_artifact,3,3,34,38,287.33,312.33,0.4972,True
155,artifact,short_branch_artifact,2,2,34,35,293.5,331.0,0.5635,False
156,artifact,short_branch_artifact,4,4,34,37,373.25,410.75,0.5575,True
157,artifact,short_branch_artifact,2,2,34,35,375.5,383.0,0.5532,False
158,artifact,short_branch_artifact,1,1,34,34,447.0,470.0,0.5852,False
159,artifact,short_branch_artifact,1,1,34,34,521.0,427.0,0.621,False
160,bifurcation,bifurcation,7,7,34,43,224.14,240.14,0.947,True
161,bifurcation,bifurcation,3,3,34,38,227.33,399.67,0.9353,True
162,bifurcation,bifurcation,2,2,34,36,235.0,372.5,1.0,False
163,bifurcation,bifurcation,1,1,34,34,256.0,466.0,0.9751,False
164,bifurcation,bifurcation,1,1,34,34,276.0,472.0,1.0,False
165,bifurcation,bifurcation,2,2,34,38,334.5,376.5,0.9578,False
166,bifurcation,bifurcation,1,1,34,34,628.0,479.0,0.9534,False
167,crossing_or_overlap,crossing_or_overlap,2,2,34,35,286.5,293.0,0.7347,False
168,crossing_or_overlap,crossing_or_overlap,3,3,34,39,337.33,389.67,0.7762,True
169,uncertain,uncertain_high_order_branch,1,1,34,34,315.0,358.0,0.6937,False
170,uncertain,uncertain_complex_junction,1,1,34,34,649.0,608.0,0.7321,False
171,artifact,short_branch_artifact,7,7,35,44,259.29,408.86,0.5736,True
172,artifact,short_branch_artifact,2,2,35,37,228.0,387.5,0.5933,False
173,artifact,short_branch_artifact,5,5,35,39,252.8,381.2,0.5445,True
174,artifact,short_branch_artifact,5,5,35,39,257.8,456.4,0.5839,True
175,artifact,short_branch_artifact,5,5,35,42,312.0,334.6,0.5307,True
176,artifact,short_branch_artifact,2,2,35,38,310.5,350.0,0.464,False
177,artifact,short_branch_artifact,8,8,35,44,324.62,350.62,0.5941,True
178,artifact,short_branch_artifact,1,1,35,35,384.0,381.0,0.5462,False
179,artifact,short_branch_artifact,1,1,35,35,410.0,615.0,0.6263,False
180,artifact,short_branch_artifact,1,1,35,35,591.0,457.0,0.6245,False
181,artifact,short_branch_artifact,1,1,35,35,592.0,451.0,0.6191,False
182,bifurcation,bifurcation,1,1,35,35,258.0,367.0,0.8596,False
183,uncertain,uncertain_high_order_branch,1,1,35,35,252.0,459.0,0.6545,False
184,uncertain,uncertain_high_order_branch,1,1,35,35,291.0,324.0,0.6858,False
185,artifact,short_branch_artifact,3,3,36,38,212.67,199.33,0.6113,True
186,artifact,short_branch_artifact,2,2,36,37,235.0,442.5,0.5282,False
187,artifact,short_branch_artifact,2,2,36,38,247.5,141.5,0.6085,False
188,artifact,short_branch_artifact,2,2,36,37,248.5,357.5,0.6372,False
189,artifact,short_branch_artifact,1,1,36,36,291.0,493.0,0.5317,False
190,artifact,short_branch_artifact,1,1,36,36,304.0,496.0,0.6034,False
191,artifact,short_branch_artifact,3,3,36,39,310.33,383.67,0.6123,True
192,artifact,short_branch_artifact,4,4,36,39,323.0,368.0,0.5274,True
193,artifact,short_branch_artifact,3,3,36,38,502.0,412.33,0.6137,True
194,artifact,short_branch_artifact,2,2,36,37,658.5,480.0,0.6105,False
195,artifact,short_branch_artifact,2,2,36,37,659.0,483.0,0.629,False
196,artifact,short_branch_artifact,2,2,36,37,668.5,470.5,0.6338,False
197,artifact,short_branch_artifact,1,1,36,36,675.0,498.0,0.6204,False
198,bifurcation,bifurcation,1,1,36,36,256.0,442.0,1.0,False
199,bifurcation,bifurcation,1,1,36,36,377.0,361.0,0.9499,False
200,bifurcation,bifurcation,1,1,36,36,380.0,281.0,1.0,False
201,bifurcation,bifurcation,1,1,36,36,393.0,360.0,0.9309,False
202,crossing_or_overlap,crossing_or_overlap,3,3,36,38,577.67,451.0,0.8666,True
203,uncertain,uncertain_high_order_branch,1,1,36,36,234.0,442.0,0.7292,False
204,uncertain,uncertain_high_order_branch,1,1,36,36,325.0,329.0,0.7125,False
205,artifact,short_branch_artifact,1,1,37,37,225.0,365.0,0.6116,False
206,artifact,short_branch_artifact,1,1,37,37,227.0,309.0,0.5821,False
207,artifact,short_branch_artifact,2,2,37,38,242.5,441.0,0.5404,False
208,artifact,short_branch_artifact,3,3,37,39,253.0,446.67,0.5646,True
209,artifact,short_branch_artifact,8,8,37,51,273.75,387.25,0.569,True
210,artifact,short_branch_artifact,5,5,37,44,276.6,371.6,0.4872,True
211,artifact,short_branch_artifact,5,5,37,44,286.4,394.4,0.5866,True
212,artifact,short_branch_artifact,2,2,37,38,387.5,599.0,0.6039,False
213,artifact,short_branch_artifact,1,1,37,37,388.0,355.0,0.5742,False
214,artifact,short_branch_artifact,1,1,37,37,425.0,460.0,0.6109,False
215,artifact,short_branch_artifact,10,10,37,56,398.0,606.7,0.6299,True
216,artifact,short_branch_artifact,1,1,37,37,630.0,478.0,0.6134,False
217,bifurcation,bifurcation,1,1,37,37,228.0,341.0,0.9605,False
218,bifurcation,bifurcation,2,2,37,38,395.5,270.5,1.0,False
219,crossing_or_overlap,crossing_or_overlap,1,1,37,37,269.0,125.0,0.6605,False
220,crossing_or_overlap,crossing_or_overlap,2,2,37,38,640.0,611.0,0.686,False
221,bifurcation,bifurcation,3,3,38,43,290.33,487.0,0.9251,True
222,bifurcation,bifurcation,1,1,38,38,648.0,608.0,0.83,False
223,crossing_or_overlap,crossing_or_overlap,1,1,38,38,347.0,556.0,0.7213,False
224,uncertain,uncertain_high_order_branch,1,1,38,38,236.0,365.0,0.6381,False
225,artifact,short_branch_artifact,10,10,39,51,225.8,219.4,0.6045,True
226,artifact,short_branch_artifact,2,2,39,40,322.0,377.5,0.4883,False
227,artifact,short_branch_artifact,2,2,39,40,340.0,552.5,0.596,False
228,artifact,short_branch_artifact,8,8,39,48,346.75,567.88,0.6041,True
229,artifact,short_branch_artifact,1,1,39,39,425.0,484.0,0.5901,False
230,artifact,short_branch_artifact,8,8,39,52,445.75,530.5,0.6005,True
231,artifact,short_branch_artifact,1,1,39,39,633.0,622.0,0.5584,False
232,artifact,short_branch_artifact,1,1,39,39,644.0,502.0,0.6458,False
233,bifurcation,bifurcation,1,1,39,39,276.0,470.0,0.96,False
234,bifurcation,bifurcation,1,1,39,39,284.0,264.0,1.0,False
235,bifurcation,bifurcation,1,1,39,39,362.0,314.0,1.0,False
236,bifurcation,bifurcation,1,1,39,39,498.0,441.0,0.9895,False
237,crossing_or_overlap,crossing_or_overlap,1,1,39,39,379.0,587.0,0.6722,False
238,crossing_or_overlap,crossing_or_overlap,4,4,39,42,583.25,493.75,0.8771,True
239,artifact,short_branch_artifact,6,6,40,48,257.5,258.17,0.5831,True
240,artifact,short_branch_artifact,1,1,40,40,298.0,296.0,0.5987,False
241,artifact,short_branch_artifact,1,1,40,40,300.0,301.0,0.6065,False
242,artifact,short_branch_artifact,1,1,40,40,301.0,304.0,0.6116,False
243,artifact,short_branch_artifact,1,1,40,40,303.0,308.0,0.6152,False
244,artifact,short_branch_artifact,13,13,40,56,327.46,404.92,0.5233,True
245,artifact,short_branch_artifact,5,5,40,45,338.6,405.2,0.5288,True
246,artifact,short_branch_artifact,1,1,40,40,344.0,561.0,0.5927,False
247,artifact,short_branch_artifact,3,3,40,43,367.33,574.67,0.6135,True
248,artifact,short_branch_artifact,1,1,40,40,514.0,455.0,0.6313,False
249,artifact,short_branch_artifact,3,3,40,44,585.33,505.33,0.622,True
250,artifact,short_branch_artifact,4,4,40,43,586.25,511.0,0.6315,True
251,bifurcation,bifurcation,1,1,40,40,256.0,417.0,0.8746,False
252,bifurcation,bifurcation,1,1,40,40,418.0,343.0,0.9916,False
253,bifurcation,bifurcation,1,1,40,40,642.0,510.0,1.0,False
254,crossing_or_overlap,crossing_or_overlap,1,1,40,40,278.0,474.0,0.767,False
255,crossing_or_overlap,crossing_or_overlap,4,4,40,44,291.75,411.25,0.8155,True
256,crossing_or_overlap,crossing_or_overlap,1,1,40,40,313.0,297.0,0.8225,False
257,crossing_or_overlap,crossing_or_overlap,1,1,40,40,316.0,306.0,0.7643,False
258,artifact,short_branch_artifact,4,4,41,44,266.25,429.25,0.5213,True
259,artifact,short_branch_artifact,8,8,41,52,267.5,480.38,0.5538,True
260,artifact,short_branch_artifact,3,3,41,43,300.67,411.67,0.5928,True
261,artifact,short_branch_artifact,4,4,41,49,318.0,501.0,0.5698,True
262,artifact,short_branch_artifact,3,3,41,44,378.33,509.67,0.6101,True
263,artifact,short_branch_artifact,1,1,41,41,409.0,612.0,0.6154,False
264,artifact,short_branch_artifact,1,1,41,41,435.0,369.0,0.6314,False
265,bifurcation,bifurcation,1,1,41,41,603.0,513.0,1.0,False
266,crossing_or_overlap,crossing_or_overlap,1,1,41,41,314.0,403.0,0.7266,False
267,crossing_or_overlap,crossing_or_overlap,2,2,41,44,353.0,422.0,0.6491,False
268,crossing_or_overlap,crossing_or_overlap,1,1,41,41,366.0,569.0,0.8024,False
269,crossing_or_overlap,crossing_or_overlap,1,1,41,41,614.0,632.0,0.6837,False
270,artifact,short_branch_artifact,2,2,42,44,300.5,492.5,0.5392,False
271,artifact,short_branch_artifact,9,9,42,56,340.11,401.67,0.542,True
272,artifact,short_branch_artifact,3,3,42,45,356.0,414.67,0.5577,True
273,artifact,short_branch_artifact,4,4,42,49,352.0,431.0,0.5882,True
274,artifact,short_branch_artifact,2,2,42,43,496.0,561.5,0.6173,False
275,artifact,short_branch_artifact,1,1,42,42,502.0,396.0,0.642,False
276,artifact,short_branch_artifact,2,2,42,43,583.0,529.0,0.6108,False
277,artifact,short_branch_artifact,3,3,42,44,586.0,518.67,0.6305,True
278,artifact,short_branch_artifact,2,2,42,43,597.0,638.0,0.6036,False
279,artifact,short_branch_artifact,3,3,42,44,591.67,524.67,0.6151,True
280,artifact,short_branch_artifact,7,7,42,52,639.57,504.0,0.6331,True
281,bifurcation,bifurcation,1,1,42,42,319.0,509.0,0.9237,False
282,bifurcation,bifurcation,1,1,42,42,372.0,581.0,0.9726,False
283,bifurcation,bifurcation,3,3,42,44,430.67,383.0,0.9567,True
284,bifurcation,bifurcation,2,2,42,43,532.0,485.0,0.9681,False
285,crossing_or_overlap,crossing_or_overlap,2,2,42,43,398.0,597.0,0.7477,False
286,crossing_or_overlap,crossing_or_overlap,3,3,42,47,463.0,530.33,0.8659,True
287,crossing_or_overlap,crossing_or_overlap,1,1,42,42,632.0,536.0,0.8692,False
288,artifact,short_branch_artifact,1,1,43,43,264.0,237.0,0.581,False
289,artifact,short_branch_artifact,2,2,43,44,595.5,522.5,0.6359,False
290,bifurcation,bifurcation,1,1,43,43,254.0,209.0,0.8143,False
291,bifurcation,bifurcation,1,1,43,43,359.0,499.0,0.9516,False
292,bifurcation,bifurcation,1,1,43,43,374.0,507.0,1.0,False
293,bifurcation,bifurcation,1,1,43,43,630.0,531.0,0.9845,False
294,crossing_or_overlap,crossing_or_overlap,1,1,43,43,367.0,436.0,0.6416,False
295,uncertain,uncertain_complex_junction,1,1,43,43,299.0,411.0,0.7086,False
296,artifact,short_branch_artifact,1,1,44,44,251.0,194.0,0.6157,False
297,artifact,short_branch_artifact,1,1,44,44,259.0,215.0,0.6241,False
298,artifact,short_branch_artifact,1,1,44,44,344.0,366.0,0.6158,False
299,artifact,short_branch_artifact,6,6,44,51,344.0,502.17,0.5877,True
300,artifact,short_branch_artifact,6,6,44,56,461.17,539.67,0.6074,True
301,artifact,short_branch_artifact,1,1,44,44,518.0,479.0,0.6335,False
302,artifact,short_branch_artifact,7,7,44,50,618.86,625.86,0.5827,True
303,bifurcation,bifurcation,1,1,44,44,341.0,558.0,1.0,False
304,crossing_or_overlap,crossing_or_overlap,1,1,44,44,329.0,377.0,0.8386,False
305,uncertain,uncertain_high_order_branch,1,1,44,44,235.0,262.0,0.6597,False
306,artifact,short_branch_artifact,2,2,45,49,232.0,311.0,0.5978,False
307,artifact,short_branch_artifact,5,5,45,51,226.0,389.6,0.6076,True
308,artifact,short_branch_artifact,5,5,45,53,246.8,379.2,0.5982,True
309,artifact,short_branch_artifact,6,6,45,50,231.5,452.17,0.5284,True
310,artifact,short_branch_artifact,5,5,45,50,228.0,332.6,0.5818,True
311,artifact,short_branch_artifact,6,6,45,50,230.83,457.5,0.5401,True
312,artifact,short_branch_artifact,4,4,45,48,267.0,306.25,0.5812,True
313,artifact,short_branch_artifact,6,6,45,50,269.33,278.17,0.5937,True
314,artifact,short_branch_artifact,3,3,45,52,279.0,305.67,0.5388,True
315,artifact,short_branch_artifact,1,1,45,45,291.0,302.0,0.6242,False
316,artifact,short_branch_artifact,1,1,45,45,297.0,300.0,0.6285,False
317,artifact,short_branch_artifact,4,4,45,54,305.0,358.25,0.5588,True
318,artifact,short_branch_artifact,6,6,45,51,308.83,380.5,0.5621,True
319,artifact,short_branch_artifact,6,6,45,52,322.67,558.0,0.6181,True
320,artifact,short_branch_artifact,3,3,45,48,437.67,497.0,0.5825,True
321,artifact,short_branch_artifact,1,1,45,45,474.0,549.0,0.5996,False
322,artifact,short_branch_artifact,5,5,45,51,487.8,441.4,0.6064,True
323,artifact,short_branch_artifact,4,4,45,54,510.25,572.5,0.5844,True
324,artifact,short_branch_artifact,6,6,45,54,530.5,578.83,0.5941,True
325,artifact,short_branch_artifact,1,1,45,45,531.0,591.0,0.607,False
326,artifact,short_branch_artifact,2,2,45,46,570.5,479.5,0.6192,False
327,artifact,short_branch_artifact,2,2,45,46,570.5,483.5,0.624,False
328,artifact,short_branch_artifact,1,1,45,45,636.0,511.0,0.6341,False
329,artifact,short_branch_artifact,4,4,45,52,635.75,506.0,0.6257,True
330,bifurcation,bifurcation,1,1,45,45,238.0,414.0,0.8582,False
331,bifurcation,bifurcation,1,1,45,45,280.0,494.0,0.8995,False
332,bifurcation,bifurcation,3,3,45,47,395.33,328.67,0.9816,True
333,crossing_or_overlap,crossing_or_overlap,1,1,45,45,217.0,237.0,0.6704,False
334,uncertain,uncertain_complex_junction,1,1,45,45,269.0,394.0,0.6553,False
335,artifact,short_branch_artifact,1,1,46,46,205.0,229.0,0.581,False
336,artifact,short_branch_artifact,5,5,46,51,213.8,407.8,0.6009,True
337,artifact,short_branch_artifact,3,3,46,48,274.33,497.67,0.5608,True
338,artifact,short_branch_artifact,1,1,46,46,286.0,338.0,0.4941,False
339,artifact,short_branch_artifact,1,1,46,46,339.0,328.0,0.6025,False
340,artifact,short_branch_artifact,1,1,46,46,434.0,627.0,0.635,False
341,artifact,short_branch_artifact,2,2,46,49,501.0,689.5,0.5861,False
342,artifact,short_branch_artifact,8,8,46,53,635.5,500.25,0.6308,True
343,artifact,short_branch_artifact,2,2,46,49,668.0,516.0,0.6346,False
344,bifurcation,bifurcation,1,1,46,46,230.0,355.0,0.9318,False
345,bifurcation,bifurcation,3,3,46,49,238.33,374.67,0.879,True
346,bifurcation,bifurcation,2,2,46,49,434.0,528.0,1.0,False
347,bifurcation,bifurcation,2,2,46,49,513.5,570.5,0.9811,False
348,crossing_or_overlap,crossing_or_overlap,1,1,46,46,256.0,391.0,0.7282,False
349,crossing_or_overlap,crossing_or_overlap,4,4,46,51,296.0,356.75,0.722,True
350,uncertain,uncertain_complex_junction,1,1,46,46,279.0,301.0,0.6973,False
351,uncertain,uncertain_high_order_branch,1,1,46,46,353.0,388.0,0.7399,False
352,uncertain,uncertain_complex_junction,1,1,46,46,624.0,620.0,0.7069,False
353,artifact,short_branch_artifact,4,4,47,50,215.5,363.0,0.5783,True
354,artifact,short_branch_artifact,3,3,47,52,239.67,389.67,0.5784,True
355,artifact,short_branch_artifact,3,3,47,50,250.67,381.0,0.5795,True
356,artifact,short_branch_artifact,1,1,47,47,544.0,577.0,0.6,False
357,artifact,short_branch_artifact,1,1,47,47,571.0,578.0,0.6289,False
358,artifact,short_branch_artifact,1,1,47,47,576.0,576.0,0.614,False
359,artifact,short_branch_artifact,4,4,47,50,626.25,615.75,0.5256,True
360,bifurcation,bifurcation,2,2,47,48,333.5,323.5,1.0,False
