track_id,broad_type,node_types,support_frames,observations,first_frame,last_frame,center_r,center_c,mean_confidence,stable
364,artifact,short_branch_artifact,1,1,47,47,339.0,293.0,0.6206,False
365,artifact,short_branch_artifact,1,1,47,47,342.0,406.0,0.6031,False
366,artifact,short_branch_artifact,1,1,47,47,342.0,480.0,0.6333,False
367,artifact,short_branch_artifact,1,1,47,47,347.0,481.0,0.6448,False
368,artifact,short_branch_artifact,1,1,47,47,355.0,313.0,0.6273,False
369,artifact,short_branch_artifact,1,1,47,47,359.0,537.0,0.6095,False
370,artifact,short_branch_artifact,1,1,47,47,394.0,404.0,0.5781,False
371,artifact,short_branch_artifact,1,1,47,47,395.0,260.0,0.6036,False
372,artifact,short_branch_artifact,1,1,47,47,412.0,744.0,0.6313,False
373,artifact,short_branch_artifact,1,1,47,47,418.0,505.0,0.5973,False
374,artifact,short_branch_artifact,1,1,47,47,421.0,524.0,0.5925,False
375,artifact,short_branch_artifact,1,1,47,47,425.0,526.0,0.6387,False
376,artifact,short_branch_artifact,1,1,47,47,425.0,691.0,0.6189,False
377,artifact,short_branch_artifact,1,1,47,47,427.0,422.0,0.605,False
378,artifact,short_branch_artifact,1,1,47,47,432.0,700.0,0.6162,False
379,artifact,short_branch_artifact,1,1,47,47,476.0,482.0,0.6018,False
380,artifact,short_branch_artifact,1,1,47,47,480.0,621.0,0.6008,False
381,artifact,short_branch_artifact,1,1,47,47,495.0,632.0,0.6216,False
382,artifact,short_branch_artifact,1,1,47,47,632.0,249.0,0.6207,False
383,bifurcation,bifurcation,1,1,47,47,282.0,579.0,1.0,False
384,bifurcation,bifurcation,1,1,47,47,306.0,580.0,0.9705,False
385,bifurcation,bifurcation,1,1,47,47,331.0,585.0,0.9313,False
386,bifurcation,bifurcation,1,1,47,47,338.0,346.0,0.9109,False
387,bifurcation,bifurcation,1,1,47,47,338.0,380.0,0.969,False
388,bifurcation,bifurcation,1,1,47,47,381.0,288.0,0.9754,False
389,bifurcation,bifurcation,1,1,47,47,432.0,711.0,0.9446,False
390,bifurcation,bifurcation,1,1,47,47,433.0,735.0,0.997,False
391,bifurcation,bifurcation,1,1,47,47,543.0,696.0,0.9307,False
392,crossing_or_overlap,crossing_or_overlap,1,1,47,47,180.0,325.0,0.7703,False
393,crossing_or_overlap,crossing_or_overlap,1,1,47,47,222.0,298.0,0.8003,False
394,crossing_or_overlap,crossing_or_overlap,1,1,47,47,255.0,296.0,0.7825,False
395,crossing_or_overlap,crossing_or_overlap,1,1,47,47,285.0,549.0,0.702,False
396,crossing_or_overlap,crossing_or_overlap,1,1,47,47,286.0,542.0,0.6828,False
397,crossing_or_overlap,crossing_or_overlap,1,1,47,47,316.0,618.0,0.8731,False
398,crossing_or_overlap,crossing_or_overlap,1,1,47,47,327.0,617.0,0.7404,False
399,crossing_or_overlap,crossing_or_overlap,1,1,47,47,340.0,662.0,0.7847,False
400,crossing_or_overlap,crossing_or_overlap,1,1,47,47,345.0,631.0,0.7407,False
401,uncertain,uncertain_high_order_branch,1,1,47,47,220.0,458.0,0.5965,False
