name,series_id,frame_id,annotator_id,length_px,radius_median_px,signal_mean
p0006_00000002_f0016_5,00000002,f0016,5,16.485,6.403,0.52744
p0006_00000002_f0016_5,00000002,f0016,5,16.657,10.198,0.80995
p0006_00000002_f0016_5,00000002,f0016,5,11.657,10.44,0.79283
p0006_00000002_f0016_5,00000002,f0016,5,9.243,11.18,0.92819
p0006_00000002_f0016_5,00000002,f0016,5,3.828,11.872,0.93197
p0006_00000002_f0016_5,00000002,f0016,5,3.414,10.975,0.78571
p0006_00000002_f0016_5,00000002,f0016,5,5.414,10.975,0.79138
p0006_00000002_f0016_5,00000002,f0016,5,3.828,5.744,0.40986
p0006_00000002_f0016_5,00000002,f0016,5,48.899,11.18,0.87393
p0006_00000002_f0016_5,00000002,f0016,5,4.414,10.77,0.86667
p0006_00000002_f0016_5,00000002,f0016,5,11.314,7.071,0.36735
p0006_00000002_f0016_5,00000002,f0016,5,2.828,5.385,0.46259
p0006_00000002_f0016_5,00000002,f0016,5,7.071,5.0,0.39909
p0006_00000002_f0016_5,00000002,f0016,5,6.657,4.472,0.4932
p0006_00000002_f0016_5,00000002,f0016,5,4.243,6.364,0.37585
p0006_00000002_f0016_5,00000002,f0016,5,4.243,4.183,0.48469
p0006_00000002_f0016_5,00000002,f0016,5,8.657,3.606,0.40221
p0006_00000002_f0016_5,00000002,f0016,5,5.657,5.657,0.3932
p0006_00000002_f0016_5,00000002,f0016,5,14.485,4.123,0.4877
p0006_00000002_f0016_5,00000002,f0016,5,5.243,4.123,0.50748
p0006_00000002_f0016_5,00000002,f0016,5,5.657,2.236,0.44898
p0006_00000002_f0017_5,00000002,f0017,5,34.899,10.0,0.90971
p0006_00000002_f0017_5,00000002,f0017,5,2.828,10.77,0.74886
p0006_00000002_f0017_5,00000002,f0017,5,32.971,11.18,0.8394
p0006_00000002_f0017_5,00000002,f0017,5,19.243,7.616,0.47621
p0006_00000002_f0017_5,00000002,f0017,5,15.071,7.567,0.54599
p0006_00000002_f0017_5,00000002,f0017,5,3.414,7.071,0.49486
p0006_00000002_f0017_5,00000002,f0017,5,13.071,6.325,0.48116
p0006_00000002_f0017_5,00000002,f0017,5,72.042,3.803,0.68836
p0006_00000002_f0017_5,00000002,f0017,5,4.243,3.864,0.68836
p0006_00000002_f0017_5,00000002,f0017,5,34.971,12.042,0.92863
p0006_00000002_f0017_5,00000002,f0017,5,5.243,3.162,0.64521
p0006_00000002_f0017_5,00000002,f0017,5,13.485,5.831,0.48801
p0006_00000002_f0017_5,00000002,f0017,5,13.657,11.045,0.83983
p0006_00000002_f0017_5,00000002,f0017,5,5.657,7.071,0.4274
p0006_00000002_f0017_5,00000002,f0017,5,4.0,11.402,0.86986
p0006_00000002_f0017_5,00000002,f0017,5,2.828,5.657,0.55251
p0006_00000002_f0017_5,00000002,f0017,5,47.485,12.0,0.8715
p0006_00000002_f0017_5,00000002,f0017,5,4.243,6.364,0.45205
p0006_00000002_f0017_5,00000002,f0017,5,4.243,5.657,0.59589
p0006_00000002_f0017_5,00000002,f0017,5,2.828,5.657,0.38813
p0006_00000002_f0017_5,00000002,f0017,5,13.314,5.385,0.55853
p0006_00000002_f0017_5,00000002,f0017,5,15.728,5.831,0.55163
p0006_00000002_f0017_5,00000002,f0017,5,30.456,5.385,0.40811
p0006_00000002_f0017_5,00000002,f0017,5,10.485,5.831,0.61644
p0006_00000002_f0017_5,00000002,f0017,5,6.657,5.385,0.56963
p0006_00000002_f0017_5,00000002,f0017,5,2.828,5.0,0.51598
p0006_00000002_f0017_5,00000002,f0017,5,4.243,4.183,0.41096
p0006_00000002_f0017_5,00000002,f0017,5,8.485,3.606,0.44423
p0006_00000002_f0017_5,00000002,f0017,5,2.828,5.0,0.36301
p0006_00000002_f0017_5,00000002,f0017,5,3.828,4.472,0.39212
p0006_00000002_f0017_5,00000002,f0017,5,12.728,4.243,0.48699
p0006_00000002_f0017_5,00000002,f0017,5,5.243,4.472,0.41507
p0006_00000002_f0017_5,00000002,f0017,5,6.657,4.123,0.35959
p0006_00000002_f0018_5,00000002,f0018,5,21.657,3.0,0.67939
p0006_00000002_f0018_5,00000002,f0018,5,8.243,3.0,0.64555
p0006_00000002_f0018_5,00000002,f0018,5,7.657,3.606,0.67123
p0006_00000002_f0018_5,00000002,f0018,5,145.912,11.291,0.86825
p0006_00000002_f0018_5,00000002,f0018,5,39.728,9.849,0.86449
p0006_00000002_f0018_5,00000002,f0018,5,4.414,11.402,0.75068
p0006_00000002_f0018_5,00000002,f0018,5,28.314,6.708,0.50421
p0006_00000002_f0018_5,00000002,f0018,5,17.899,7.413,0.56293
p0006_00000002_f0018_5,00000002,f0018,5,19.485,11.18,0.72793
p0006_00000002_f0018_5,00000002,f0018,5,10.899,3.162,0.65982
p0006_00000002_f0018_5,00000002,f0018,5,34.87,5.831,0.56164
p0006_00000002_f0018_5,00000002,f0018,5,9.243,10.817,0.78767
p0006_00000002_f0018_5,00000002,f0018,5,2.414,3.606,0.73744
p0006_00000002_f0018_5,00000002,f0018,5,2.828,6.708,0.44064
p0006_00000002_f0018_5,00000002,f0018,5,3.414,3.384,0.71404
p0006_00000002_f0018_5,00000002,f0018,5,2.0,3.0,0.71689
p0006_00000002_f0018_5,00000002,f0018,5,45.142,3.0,0.74772
p0006_00000002_f0018_5,00000002,f0018,5,9.899,6.89,0.4726
p0006_00000002_f0018_5,00000002,f0018,5,19.556,6.403,0.53639
p0006_00000002_f0018_5,00000002,f0018,5,2.828,6.403,0.51826
p0006_00000002_f0018_5,00000002,f0018,5,2.828,6.403,0.58676
p0006_00000002_f0018_5,00000002,f0018,5,5.243,5.831,0.46164
p0006_00000002_f0018_5,00000002,f0018,5,29.456,5.831,0.45116
p0006_00000002_f0018_5,00000002,f0018,5,19.142,5.831,0.40668
p0006_00000002_f0018_5,00000002,f0018,5,6.243,6.325,0.39269
p0006_00000002_f0018_5,00000002,f0018,5,7.071,5.657,0.4395
p0006_00000002_f0018_5,00000002,f0018,5,12.485,6.325,0.37235
p0006_00000002_f0018_5,00000002,f0018,5,4.243,5.385,0.36644
p0006_00000002_f0018_5,00000002,f0018,5,7.071,6.403,0.34247
p0006_00000002_f0018_5,00000002,f0018,5,11.485,6.403,0.35959
p0006_00000002_f0018_5,00000002,f0018,5,6.243,4.472,0.37215
p0006_00000002_f0018_5,00000002,f0018,5,24.142,5.385,0.34377
p0006_00000002_f0018_5,00000002,f0018,5,3.828,4.736,0.37671
p0006_00000002_f0018_5,00000002,f0018,5,6.243,4.472,0.3379
p0006_00000002_f0018_5,00000002,f0018,5,3.828,4.736,0.32705
p0006_00000002_f0018_5,00000002,f0018,5,19.556,4.472,0.3125
p0006_00000002_f0018_5,00000002,f0018,5,3.828,5.193,0.33048
p0006_00000002_f0018_5,00000002,f0018,5,3.828,5.608,0.31678
p0006_00000002_f0018_5,00000002,f0018,5,30.314,5.831,0.32167
p0006_00000002_f0019_5,00000002,f0019,5,11.414,4.0,0.65057
p0006_00000002_f0019_5,00000002,f0019,5,7.243,4.472,0.64828
p0006_00000002_f0019_5,00000002,f0019,5,2.828,4.472,0.62529
p0006_00000002_f0019_5,00000002,f0019,5,5.657,4.243,0.66621
p0006_00000002_f0019_5,00000002,f0019,5,4.243,4.472,0.62931
p0006_00000002_f0019_5,00000002,f0019,5,77.698,12.53,0.80897
p0006_00000002_f0019_5,00000002,f0019,5,5.243,4.472,0.67586
p0006_00000002_f0019_5,00000002,f0019,5,63.556,4.0,0.74759
p0006_00000002_f0019_5,00000002,f0019,5,70.87,10.0,0.81724
p0006_00000002_f0019_5,00000002,f0019,5,8.071,11.402,0.50542
p0006_00000002_f0019_5,00000002,f0019,5,5.414,10.44,0.73908
p0006_00000002_f0019_5,00000002,f0019,5,50.556,4.0,0.8088
p0006_00000002_f0019_5,00000002,f0019,5,13.828,10.05,0.82463
p0006_00000002_f0019_5,00000002,f0019,5,6.243,5.05,0.89655
p0006_00000002_f0019_5,00000002,f0019,5,13.828,13.982,0.88424
p0006_00000002_f0019_5,00000002,f0019,5,15.485,7.071,0.78522
p0006_00000002_f0019_5,00000002,f0019,5,45.899,13.0,0.95047
p0006_00000002_f0019_5,00000002,f0019,5,3.0,6.03,0.36379
p0006_00000002_f0019_5,00000002,f0019,5,10.243,6.364,0.46345
p0006_00000002_f0019_5,00000002,f0019,5,10.243,5.328,0.52414
p0006_00000002_f0019_5,00000002,f0019,5,5.657,5.831,0.54897
p0006_00000002_f0019_5,00000002,f0019,5,10.828,5.657,0.61505
p0006_00000002_f0019_5,00000002,f0019,5,7.657,5.831,0.56158
p0006_00000002_f0019_5,00000002,f0019,5,5.243,6.325,0.43586
p0006_00000002_f0019_5,00000002,f0019,5,10.485,6.325,0.58314
p0006_00000002_f0019_5,00000002,f0019,5,3.828,6.078,0.46379
p0006_00000002_f0019_5,00000002,f0019,5,3.414,5.831,0.49483
p0006_00000002_f0019_5,00000002,f0019,5,5.243,6.403,0.52828
p0006_00000002_f0019_5,00000002,f0019,5,5.828,5.957,0.45402
p0006_00000002_f0019_5,00000002,f0019,5,38.385,5.385,0.39635
p0006_00000002_f0019_5,00000002,f0019,5,6.657,5.831,0.56092
p0006_00000002_f0019_5,00000002,f0019,5,8.485,5.657,0.48473
p0006_00000002_f0019_5,00000002,f0019,5,10.899,5.385,0.39234
p0006_00000002_f0019_5,00000002,f0019,5,8.071,5.385,0.37241
p0006_00000002_f0019_5,00000002,f0019,5,9.657,5.831,0.35019
p0006_00000002_f0019_5,00000002,f0019,5,14.485,4.472,0.34801
p0006_00000002_f0019_5,00000002,f0019,5,18.828,5.0,0.34664
p0006_00000002_f0019_5,00000002,f0019,5,2.828,4.472,0.33103
p0006_00000002_f0019_5,00000002,f0019,5,6.243,3.803,0.35172
p0006_00000002_f0019_5,00000002,f0019,5,6.243,3.162,0.32069
p0006_00000002_f0019_5,00000002,f0019,5,2.414,3.606,0.35402
p0006_00000002_f0019_5,00000002,f0019,5,37.071,4.0,0.4067
p0006_00000002_f0020_5,00000002,f0020,5,16.243,4.0,0.64052
p0006_00000002_f0020_5,00000002,f0020,5,2.828,4.472,0.66897
p0006_00000002_f0020_5,00000002,f0020,5,2.828,4.472,0.58621
p0006_00000002_f0020_5,00000002,f0020,5,8.071,5.0,0.62167
p0006_00000002_f0020_5,00000002,f0020,5,2.414,4.123,0.66897
p0006_00000002_f0020_5,00000002,f0020,5,3.414,4.062,0.69828
p0006_00000002_f0020_5,00000002,f0020,5,7.243,4.472,0.58522
p0006_00000002_f0020_5,00000002,f0020,5,18.243,3.384,0.71916
p0006_00000002_f0020_5,00000002,f0020,5,19.556,5.5,0.65431
p0006_00000002_f0020_5,00000002,f0020,5,27.243,3.0,0.84317
p0006_00000002_f0020_5,00000002,f0020,5,9.414,4.0,0.82138
p0006_00000002_f0020_5,00000002,f0020,5,13.071,3.606,0.84425
p0006_00000002_f0020_5,00000002,f0020,5,23.414,4.0,0.74109
p0006_00000002_f0020_5,00000002,f0020,5,71.627,14.0,0.91045
p0006_00000002_f0020_5,00000002,f0020,5,3.414,15.442,0.63103
p0006_00000002_f0020_5,00000002,f0020,5,7.071,3.606,0.78621
p0006_00000002_f0020_5,00000002,f0020,5,47.899,9.487,0.87436
p0006_00000002_f0020_5,00000002,f0020,5,16.828,11.0,0.81785
p0006_00000002_f0020_5,00000002,f0020,5,4.828,8.944,0.88828
p0006_00000002_f0020_5,00000002,f0020,5,63.071,15.017,0.92981
p0006_00000002_f0020_5,00000002,f0020,5,16.728,8.5,0.77389
p0006_00000002_f0020_5,00000002,f0020,5,2.828,10.0,0.78621
p0006_00000002_f0020_5,00000002,f0020,5,2.828,3.162,0.81839
p0006_00000002_f0020_5,00000002,f0020,5,9.485,10.7,0.62069
p0006_00000002_f0020_5,00000002,f0020,5,15.728,2.0,0.81857
p0006_00000002_f0020_5,00000002,f0020,5,5.0,15.716,0.58276
p0006_00000002_f0020_5,00000002,f0020,5,19.385,8.0,0.73563
p0006_00000002_f0020_5,00000002,f0020,5,10.828,10.296,0.75925
p0006_00000002_f0020_5,00000002,f0020,5,18.899,6.403,0.62475
p0006_00000002_f0020_5,00000002,f0020,5,20.899,6.0,0.47659
p0006_00000002_f0020_5,00000002,f0020,5,2.828,5.831,0.54253
p0006_00000002_f0020_5,00000002,f0020,5,7.243,6.403,0.46601
p0006_00000002_f0020_5,00000002,f0020,5,2.828,5.831,0.45977
p0006_00000002_f0020_5,00000002,f0020,5,9.071,5.193,0.54138
p0006_00000002_f0020_5,00000002,f0020,5,54.799,5.0,0.43614
p0006_00000002_f0020_5,00000002,f0020,5,4.243,5.193,0.53103
p0006_00000002_f0020_5,00000002,f0020,5,2.828,5.0,0.54023
p0006_00000002_f0020_5,00000002,f0020,5,5.243,4.123,0.50207
p0006_00000002_f0020_5,00000002,f0020,5,6.657,4.472,0.43103
p0006_00000002_f0020_5,00000002,f0020,5,4.243,5.385,0.35862
p0006_00000002_f0020_5,00000002,f0020,5,3.828,4.472,0.41552
p0006_00000002_f0020_5,00000002,f0020,5,23.142,4.243,0.38655
p0006_00000002_f0020_5,00000002,f0020,5,2.828,5.831,0.35632
p0006_00000002_f0020_5,00000002,f0020,5,31.728,4.472,0.40357
p0006_00000002_f0020_5,00000002,f0020,5,15.314,4.472,0.37719
p0006_00000002_f0020_5,00000002,f0020,5,3.828,4.736,0.48621
p0006_00000002_f0020_5,00000002,f0020,5,16.728,4.472,0.4468
p0006_00000002_f0020_5,00000002,f0020,5,25.657,4.0,0.42897
p0006_00000002_f0021_5,00000002,f0021,5,24.485,4.0,0.66033
p0006_00000002_f0021_5,00000002,f0021,5,5.828,4.183,0.67361
p0006_00000002_f0021_5,00000002,f0021,5,2.828,3.606,0.59028
p0006_00000002_f0021_5,00000002,f0021,5,13.071,4.123,0.71528
p0006_00000002_f0021_5,00000002,f0021,5,4.243,4.736,0.55035
p0006_00000002_f0021_5,00000002,f0021,5,26.657,4.0,0.72516
p0006_00000002_f0021_5,00000002,f0021,5,10.828,3.0,0.80682
p0006_00000002_f0021_5,00000002,f0021,5,31.243,4.123,0.76591
p0006_00000002_f0021_5,00000002,f0021,5,15.0,4.0,0.70356
p0006_00000002_f0021_5,00000002,f0021,5,25.556,5.0,0.66162
p0006_00000002_f0021_5,00000002,f0021,5,27.899,14.0,0.92922
p0006_00000002_f0021_5,00000002,f0021,5,10.828,16.125,0.83649
p0006_00000002_f0021_5,00000002,f0021,5,4.828,14.213,0.79583
p0006_00000002_f0021_5,00000002,f0021,5,4.0,12.649,1.0
p0006_00000002_f0021_5,00000002,f0021,5,22.899,14.56,0.96561
p0006_00000002_f0021_5,00000002,f0021,5,19.314,14.765,0.78676
p0006_00000002_f0021_5,00000002,f0021,5,2.0,18.028,0.87731
p0006_00000002_f0021_5,00000002,f0021,5,63.899,10.0,0.84577
p0006_00000002_f0021_5,00000002,f0021,5,59.899,15.0,0.88889
p0006_00000002_f0021_5,00000002,f0021,5,42.385,5.0,0.67288
p0006_00000002_f0021_5,00000002,f0021,5,2.828,9.849,0.78241
p0006_00000002_f0021_5,00000002,f0021,5,5.657,12.53,0.59722
p0006_00000002_f0021_5,00000002,f0021,5,14.071,6.083,0.63889
p0006_00000002_f0021_5,00000002,f0021,5,18.071,6.083,0.51879
p0006_00000002_f0021_5,00000002,f0021,5,4.243,5.608,0.57118
p0006_00000002_f0021_5,00000002,f0021,5,4.243,7.413,0.48958
p0006_00000002_f0021_5,00000002,f0021,5,39.485,5.0,0.49031
p0006_00000002_f0021_5,00000002,f0021,5,10.071,7.81,0.55941
p0006_00000002_f0021_5,00000002,f0021,5,6.657,6.556,0.55787
p0006_00000002_f0021_5,00000002,f0021,5,4.243,5.193,0.39583
p0006_00000002_f0021_5,00000002,f0021,5,5.414,5.0,0.37384
p0006_00000002_f0021_5,00000002,f0021,5,4.243,5.521,0.41667
p0006_00000002_f0021_5,00000002,f0021,5,7.657,5.831,0.37103
p0006_00000002_f0021_5,00000002,f0021,5,13.485,5.831,0.48438
p0006_00000002_f0021_5,00000002,f0021,5,2.828,7.211,0.41435
p0006_00000002_f0021_5,00000002,f0021,5,6.657,6.556,0.3912
p0006_00000002_f0021_5,00000002,f0021,5,2.828,5.831,0.47222
p0006_00000002_f0021_5,00000002,f0021,5,11.828,5.0,0.45197
p0006_00000002_f0021_5,00000002,f0021,5,10.485,5.385,0.43287
p0006_00000002_f0021_5,00000002,f0021,5,3.828,5.385,0.40625
p0006_00000002_f0021_5,00000002,f0021,5,29.243,5.0,0.39104
p0006_00000002_f0021_5,00000002,f0021,5,18.243,2.0,0.43634
p0006_00000002_f0022_5,00000002,f0022,5,20.657,4.472,0.59895
p0006_00000002_f0022_5,00000002,f0022,5,2.414,4.472,0.67366
p0006_00000002_f0022_5,00000002,f0022,5,6.414,3.606,0.68132
p0006_00000002_f0022_5,00000002,f0022,5,2.828,4.123,0.55944
p0006_00000002_f0022_5,00000002,f0022,5,17.243,4.0,0.7536
p0006_00000002_f0022_5,00000002,f0022,5,7.071,4.243,0.56527
p0006_00000002_f0022_5,00000002,f0022,5,81.899,5.0,0.75358
p0006_00000002_f0022_5,00000002,f0022,5,7.243,4.472,0.59141
p0006_00000002_f0022_5,00000002,f0022,5,4.828,4.123,0.8
p0006_00000002_f0022_5,00000002,f0022,5,21.556,5.5,0.69075
p0006_00000002_f0022_5,00000002,f0022,5,6.243,4.298,0.82517
p0006_00000002_f0022_5,00000002,f0022,5,23.828,2.0,0.2296
p0006_00000002_f0022_5,00000002,f0022,5,5.414,2.532,0.28205
p0006_00000002_f0022_5,00000002,f0022,5,39.556,13.0,0.9493
p0006_00000002_f0022_5,00000002,f0022,5,12.828,15.652,0.78644
p0006_00000002_f0022_5,00000002,f0022,5,15.142,4.183,0.85373
p0006_00000002_f0022_5,00000002,f0022,5,2.414,14.318,0.79487
p0006_00000002_f0022_5,00000002,f0022,5,16.485,5.831,0.62471
p0006_00000002_f0022_5,00000002,f0022,5,13.243,4.0,0.41528
p0006_00000002_f0022_5,00000002,f0022,5,3.414,14.933,0.76573
p0006_00000002_f0022_5,00000002,f0022,5,3.414,11.239,0.77448
p0006_00000002_f0022_5,00000002,f0022,5,20.899,16.155,0.94406
p0006_00000002_f0022_5,00000002,f0022,5,26.243,16.523,0.94029
p0006_00000002_f0022_5,00000002,f0022,5,36.899,12.083,0.93087
p0006_00000002_f0022_5,00000002,f0022,5,25.728,14.142,0.79872
p0006_00000002_f0022_5,00000002,f0022,5,5.657,3.606,0.82098
p0006_00000002_f0022_5,00000002,f0022,5,4.414,16.763,0.90769
p0006_00000002_f0022_5,00000002,f0022,5,57.314,9.487,0.81882
p0006_00000002_f0022_5,00000002,f0022,5,11.243,13.928,0.815
p0006_00000002_f0022_5,00000002,f0022,5,3.828,7.713,0.91958
p0006_00000002_f0022_5,00000002,f0022,5,2.828,8.062,0.80186
p0006_00000002_f0022_5,00000002,f0022,5,4.243,3.864,0.7972
p0006_00000002_f0022_5,00000002,f0022,5,5.243,3.162,0.79301
p0006_00000002_f0022_5,00000002,f0022,5,11.657,14.318,0.72664
p0006_00000002_f0022_5,00000002,f0022,5,9.899,10.63,0.75087
p0006_00000002_f0022_5,00000002,f0022,5,15.414,5.328,0.63156
p0006_00000002_f0022_5,00000002,f0022,5,17.071,8.602,0.79458
p0006_00000002_f0022_5,00000002,f0022,5,41.071,4.062,0.23846
p0006_00000002_f0022_5,00000002,f0022,5,3.0,3.643,0.49301
p0006_00000002_f0022_5,00000002,f0022,5,7.243,11.662,0.58941
p0006_00000002_f0022_5,00000002,f0022,5,8.485,10.817,0.71728
p0006_00000002_f0022_5,00000002,f0022,5,23.485,9.528,0.67101
p0006_00000002_f0022_5,00000002,f0022,5,24.657,3.924,0.47523
p0006_00000002_f0022_5,00000002,f0022,5,5.243,10.0,0.76923
p0006_00000002_f0022_5,00000002,f0022,5,6.828,9.22,0.71129
p0006_00000002_f0022_5,00000002,f0022,5,26.142,6.403,0.54515
p0006_00000002_f0022_5,00000002,f0022,5,31.657,7.0,0.5432
p0006_00000002_f0022_5,00000002,f0022,5,6.243,3.081,0.45804
p0006_00000002_f0022_5,00000002,f0022,5,13.899,6.325,0.54895
p0006_00000002_f0022_5,00000002,f0022,5,8.0,3.0,0.48951
p0006_00000002_f0022_5,00000002,f0022,5,4.414,6.083,0.48252
p0006_00000002_f0022_5,00000002,f0022,5,3.828,2.532,0.48252
p0006_00000002_f0022_5,00000002,f0022,5,8.657,3.081,0.40559
p0006_00000002_f0022_5,00000002,f0022,5,30.485,6.0,0.43574
p0006_00000002_f0022_5,00000002,f0022,5,5.828,6.204,0.50583
p0006_00000002_f0022_5,00000002,f0022,5,12.314,2.118,0.28601
p0006_00000002_f0022_5,00000002,f0022,5,3.828,5.831,0.4528
p0006_00000002_f0022_5,00000002,f0022,5,5.657,5.657,0.42657
p0006_00000002_f0022_5,00000002,f0022,5,12.899,2.0,0.35601
p0006_00000002_f0022_5,00000002,f0022,5,5.657,5.385,0.46573
p0006_00000002_f0022_5,00000002,f0022,5,6.657,6.078,0.50932
p0006_00000002_f0022_5,00000002,f0022,5,2.828,7.071,0.4289
p0006_00000002_f0022_5,00000002,f0022,5,7.243,6.708,0.47053
p0006_00000002_f0022_5,00000002,f0022,5,4.243,6.89,0.40734
p0006_00000002_f0022_5,00000002,f0022,5,2.828,6.325,0.38228
p0006_00000002_f0022_5,00000002,f0022,5,8.657,5.957,0.47815
p0006_00000002_f0022_5,00000002,f0022,5,17.899,5.385,0.40035
p0006_00000002_f0022_5,00000002,f0022,5,2.828,5.831,0.51282
p0006_00000002_f0022_5,00000002,f0022,5,2.414,6.325,0.41725
p0006_00000002_f0022_5,00000002,f0022,5,7.657,4.0,0.47552
p0006_00000002_f0022_5,00000002,f0022,5,2.414,4.472,0.52214
p0006_00000002_f0022_5,00000002,f0022,5,10.657,3.217,0.40699
p0006_00000002_f0022_5,00000002,f0022,5,4.414,2.236,0.34126
p0006_00000002_f0022_5,00000002,f0022,5,28.657,5.0,0.4006
p0006_00000002_f0022_5,00000002,f0022,5,2.414,1.414,0.34499
p0006_00000002_f0022_5,00000002,f0022,5,9.657,2.236,0.4289
p0006_00000002_f0022_5,00000002,f0022,5,2.828,1.414,0.37762
p0006_00000002_f0022_5,00000002,f0022,5,11.0,3.0,0.47086
p0006_00000002_f0022_5,00000002,f0022,5,5.828,2.118,0.43706
p0006_00000002_f0022_5,00000002,f0022,5,2.828,2.828,0.49883
p0006_00000002_f0022_5,00000002,f0022,5,16.485,2.236,0.4951
p0006_00000002_f0023_5,00000002,f0023,5,21.657,4.0,0.60262
p0006_00000002_f0023_5,00000002,f0023,5,12.657,4.123,0.66784
p0006_00000002_f0023_5,00000002,f0023,5,8.485,4.243,0.58048
p0006_00000002_f0023_5,00000002,f0023,5,113.213,4.298,0.75913
p0006_00000002_f0023_5,00000002,f0023,5,2.828,5.0,0.55869
p0006_00000002_f0023_5,00000002,f0023,5,79.87,12.083,0.88906
p0006_00000002_f0023_5,00000002,f0023,5,7.243,5.0,0.83602
p0006_00000002_f0023_5,00000002,f0023,5,3.414,2.0,0.21303
p0006_00000002_f0023_5,00000002,f0023,5,6.0,2.236,0.26258
p0006_00000002_f0023_5,00000002,f0023,5,15.414,2.0,0.18134
p0006_00000002_f0023_5,00000002,f0023,5,2.828,5.385,0.84507
p0006_00000002_f0023_5,00000002,f0023,5,2.828,4.123,0.85211
p0006_00000002_f0023_5,00000002,f0023,5,6.828,4.0,0.37928
p0006_00000002_f0023_5,00000002,f0023,5,9.0,4.0,0.47606
p0006_00000002_f0023_5,00000002,f0023,5,16.314,6.041,0.86368
p0006_00000002_f0023_5,00000002,f0023,5,18.414,16.279,0.96887
p0006_00000002_f0023_5,00000002,f0023,5,36.314,12.166,0.98074
p0006_00000002_f0023_5,00000002,f0023,5,30.728,18.682,0.93436
p0006_00000002_f0023_5,00000002,f0023,5,53.485,10.0,0.81893
p0006_00000002_f0023_5,00000002,f0023,5,3.414,12.922,0.82923
p0006_00000002_f0023_5,00000002,f0023,5,6.657,7.413,0.89554
p0006_00000002_f0023_5,00000002,f0023,5,2.0,18.974,0.98357
p0006_00000002_f0023_5,00000002,f0023,5,13.071,16.14,0.80047
p0006_00000002_f0023_5,00000002,f0023,5,5.828,7.713,0.84859
p0006_00000002_f0023_5,00000002,f0023,5,6.243,10.0,0.84038
p0006_00000002_f0023_5,00000002,f0023,5,53.071,5.0,0.26869
p0006_00000002_f0023_5,00000002,f0023,5,4.243,10.723,0.89965
p0006_00000002_f0023_5,00000002,f0023,5,4.828,15.033,0.69577
p0006_00000002_f0023_5,00000002,f0023,5,9.243,11.705,0.58529
p0006_00000002_f0023_5,00000002,f0023,5,8.071,10.296,0.82596
p0006_00000002_f0023_5,00000002,f0023,5,4.828,12.207,0.63099
p0006_00000002_f0023_5,00000002,f0023,5,2.828,9.22,0.73005
p0006_00000002_f0023_5,00000002,f0023,5,8.657,12.689,0.64789
p0006_00000002_f0023_5,00000002,f0023,5,14.243,2.236,0.41751
p0006_00000002_f0023_5,00000002,f0023,5,12.243,5.521,0.55223
p0006_00000002_f0023_5,00000002,f0023,5,2.828,3.606,0.44836
p0006_00000002_f0023_5,00000002,f0023,5,23.414,6.325,0.57776
p0006_00000002_f0023_5,00000002,f0023,5,10.243,10.885,0.47254
p0006_00000002_f0023_5,00000002,f0023,5,7.243,7.071,0.53722
p0006_00000002_f0023_5,00000002,f0023,5,32.657,7.64,0.33099
p0006_00000002_f0023_5,00000002,f0023,5,7.657,7.616,0.59658
p0006_00000002_f0023_5,00000002,f0023,5,5.243,6.708,0.60845
p0006_00000002_f0023_5,00000002,f0023,5,16.485,3.0,0.46056
p0006_00000002_f0023_5,00000002,f0023,5,12.071,7.071,0.52113
p0006_00000002_f0023_5,00000002,f0023,5,9.657,3.162,0.41158
p0006_00000002_f0023_5,00000002,f0023,5,24.243,6.083,0.44249
p0006_00000002_f0023_5,00000002,f0023,5,4.243,2.236,0.3257
p0006_00000002_f0023_5,00000002,f0023,5,12.899,6.708,0.46991
p0006_00000002_f0023_5,00000002,f0023,5,11.243,1.0,0.40269
p0006_00000002_f0023_5,00000002,f0023,5,2.828,6.708,0.56338
p0006_00000002_f0023_5,00000002,f0023,5,3.828,6.556,0.43134
p0006_00000002_f0023_5,00000002,f0023,5,2.828,6.325,0.57746
p0006_00000002_f0023_5,00000002,f0023,5,8.485,6.325,0.45775
p0006_00000002_f0023_5,00000002,f0023,5,2.414,5.385,0.55164
p0006_00000002_f0023_5,00000002,f0023,5,4.828,5.831,0.48169
p0006_00000002_f0023_5,00000002,f0023,5,34.971,5.385,0.46002
p0006_00000002_f0023_5,00000002,f0023,5,5.828,6.083,0.45775
p0006_00000002_f0023_5,00000002,f0023,5,5.243,6.708,0.44225
p0006_00000002_f0023_5,00000002,f0023,5,2.828,6.325,0.50704
p0006_00000002_f0023_5,00000002,f0023,5,4.243,5.657,0.48768
p0006_00000002_f0023_5,00000002,f0023,5,9.243,5.0,0.38811
p0006_00000002_f0023_5,00000002,f0023,5,37.071,5.0,0.43427
p0006_00000002_f0023_5,00000002,f0023,5,36.485,4.0,0.41066
p0006_00000002_f0023_5,00000002,f0023,5,9.899,2.828,0.48504
p0006_00000002_f0023_5,00000002,f0023,5,19.071,4.0,0.50039
p0006_00000002_f0023_5,00000002,f0023,5,7.828,5.099,0.48768
p0006_00000002_f0023_5,00000002,f0023,5,7.828,2.828,0.44806
p0006_00000002_f0023_5,00000002,f0023,5,9.414,4.0,0.48662
p0006_00000002_f0023_5,00000002,f0023,5,4.414,2.236,0.55915
p0006_00000002_f0023_5,00000002,f0023,5,25.657,4.0,0.49634
p0006_00000002_f0023_5,00000002,f0023,5,15.243,2.0,0.51737
